,time (s),eps_s_n_0 (mols/m^3),eps_s_n_n_s (mols/m^3)
188,188.0,0.2999999999999999,0.3
189,189.0,0.2999999999999999,0.3
190,190.0,0.2999999999999999,0.3
191,191.0,0.2999999999999999,0.3
192,192.0,0.2999999999999999,0.3
193,193.0,0.2999999999999999,0.3
194,194.0,0.2999999999999999,0.3
195,195.0,0.2999999999999999,0.3
196,196.0,0.2999999999999999,0.3
197,197.0,0.2999999999999998,0.3
198,198.0,0.2999999999999998,0.3
199,199.0,0.2999999999999998,0.3
200,200.0,0.2999999999999998,0.3
201,201.0,0.2999999999999998,0.3
202,202.0,0.2999999999999998,0.3
203,203.0,0.2999999999999998,0.3
204,204.0,0.2999999999999998,0.3
205,205.0,0.2999999999999998,0.3
206,206.0,0.2999999999999998,0.3
207,207.0,0.2999999999999998,0.3
208,208.0,0.2999999999999998,0.3
209,209.0,0.2999999999999998,0.3
210,210.0,0.2999999999999998,0.3
211,211.0,0.2999999999999998,0.3
212,212.0,0.2999999999999998,0.3
213,213.0,0.2999999999999998,0.3
214,214.0,0.2999999999999998,0.3
215,215.0,0.29999999999999977,0.3
216,216.0,0.29999999999999977,0.3
217,217.0,0.29999999999999977,0.3
218,218.0,0.29999999999999977,0.3
219,219.0,0.29999999999999977,0.3
220,220.0,0.29999999999999977,0.3
221,221.0,0.29999999999999977,0.3
222,222.0,0.29999999999999977,0.3
223,223.0,0.29999999999999977,0.3
224,224.0,0.29999999999999977,0.3
225,225.0,0.29999999999999977,0.3
226,226.0,0.29999999999999977,0.3
227,227.0,0.29999999999999977,0.3
228,228.0,0.29999999999999977,0.3
229,229.0,0.29999999999999977,0.3
230,230.0,0.29999999999999977,0.3
231,231.0,0.29999999999999977,0.3
232,232.0,0.29999999999999977,0.3
233,233.0,0.29999999999999977,0.3
234,234.0,0.29999999999999977,0.3
235,235.0,0.29999999999999977,0.3
236,236.0,0.29999999999999977,0.3
237,237.0,0.29999999999999977,0.3
238,238.0,0.29999999999999977,0.3
239,239.0,0.29999999999999977,0.3
240,240.0,0.29999999999999977,0.3
241,241.0,0.29999999999999977,0.3
242,242.0,0.29999999999999977,0.3
243,243.0,0.29999999999999977,0.3
244,244.0,0.29999999999999977,0.3
245,245.0,0.29999999999999977,0.3
246,246.0,0.29999999999999977,0.3
247,247.0,0.29999999999999977,0.3
248,248.0,0.29999999999999977,0.3
249,249.0,0.29999999999999977,0.3
250,250.0,0.29999999999999977,0.3
251,251.0,0.29999999999999977,0.3
252,252.0,0.29999999999999977,0.3
253,253.0,0.29999999999999977,0.3
254,254.0,0.29999999999999977,0.3
255,255.0,0.29999999999999977,0.3
256,256.0,0.29999999999999977,0.3
257,257.0,0.29999999999999977,0.3
258,258.0,0.29999999999999977,0.3
259,259.0,0.29999999999999977,0.3
260,260.0,0.29999999999999977,0.3
261,261.0,0.29999999999999977,0.3
262,262.0,0.29999999999999977,0.3
263,263.0,0.29999999999999977,0.3
264,264.0,0.29999999999999977,0.3
265,265.0,0.29999999999999977,0.3
266,266.0,0.29999999999999977,0.3
267,267.0,0.29999999999999977,0.3
268,268.0,0.29999999999999977,0.3
269,269.0,0.29999999999999977,0.3
270,270.0,0.29999999999999977,0.3
271,271.0,0.29999999999999977,0.3
272,272.0,0.29999999999999977,0.3
273,273.0,0.29999999999999977,0.3
274,274.0,0.29999999999999977,0.3
275,275.0,0.29999999999999977,0.3
276,276.0,0.29999999999999977,0.3
277,277.0,0.29999999999999977,0.3
278,278.0,0.29999999999999977,0.3
279,279.0,0.29999999999999977,0.3
280,280.0,0.29999999999999977,0.3
281,281.0,0.29999999999999977,0.3
282,282.0,0.29999999999999977,0.3
283,283.0,0.29999999999999977,0.3
284,284.0,0.29999999999999977,0.3
285,285.0,0.29999999999999977,0.3
286,286.0,0.29999999999999977,0.3
287,287.0,0.29999999999999977,0.3
288,288.0,0.29999999999999977,0.3
289,289.0,0.29999999999999977,0.3
290,290.0,0.29999999999999977,0.3
291,291.0,0.29999999999999977,0.3
292,292.0,0.29999999999999977,0.3
293,293.0,0.29999999999999977,0.3
294,294.0,0.29999999999999977,0.3
295,295.0,0.29999999999999977,0.3
296,296.0,0.29999999999999977,0.3
297,297.0,0.29999999999999977,0.3
298,298.0,0.29999999999999977,0.3
299,299.0,0.29999999999999977,0.3
300,300.0,0.29999999999999977,0.3
301,301.0,0.29999999999999977,0.3
302,302.0,0.29999999999999977,0.3
303,303.0,0.29999999999999977,0.3
304,304.0,0.29999999999999977,0.3
305,305.0,0.29999999999999977,0.3
306,306.0,0.29999999999999977,0.3
307,307.0,0.29999999999999977,0.3
308,308.0,0.29999999999999977,0.3
309,309.0,0.29999999999999977,0.3
310,310.0,0.29999999999999977,0.3
311,311.0,0.29999999999999977,0.3
312,312.0,0.29999999999999977,0.3
313,313.0,0.29999999999999977,0.3
314,314.0,0.29999999999999977,0.3
315,315.0,0.29999999999999977,0.3
316,316.0,0.29999999999999977,0.3
317,317.0,0.29999999999999977,0.3
318,318.0,0.29999999999999977,0.3
319,319.0,0.29999999999999977,0.3
320,320.0,0.29999999999999977,0.3
321,321.0,0.29999999999999977,0.3
322,322.0,0.29999999999999977,0.3
323,323.0,0.29999999999999977,0.3
324,324.0,0.29999999999999977,0.3
325,325.0,0.29999999999999977,0.3
326,326.0,0.29999999999999977,0.3
327,327.0,0.29999999999999977,0.3
328,328.0,0.29999999999999977,0.3
329,329.0,0.29999999999999977,0.3
330,330.0,0.29999999999999977,0.3
331,331.0,0.29999999999999977,0.3
332,332.0,0.29999999999999977,0.3
333,333.0,0.29999999999999977,0.3
334,334.0,0.29999999999999977,0.3
335,335.0,0.29999999999999977,0.3
336,336.0,0.29999999999999977,0.3
337,337.0,0.29999999999999977,0.3
338,338.0,0.29999999999999977,0.3
339,339.0,0.29999999999999977,0.3
340,340.0,0.29999999999999977,0.3
341,341.0,0.29999999999999977,0.3
342,342.0,0.29999999999999977,0.3
343,343.0,0.29999999999999977,0.3
344,344.0,0.29999999999999977,0.3
345,345.0,0.29999999999999977,0.3
346,346.0,0.29999999999999977,0.3
347,347.0,0.29999999999999977,0.3
348,348.0,0.29999999999999977,0.3
349,349.0,0.29999999999999977,0.3
350,350.0,0.29999999999999977,0.3
351,351.0,0.29999999999999977,0.3
352,352.0,0.29999999999999977,0.3
353,353.0,0.29999999999999977,0.3
354,354.0,0.29999999999999977,0.3
355,355.0,0.29999999999999977,0.3
356,356.0,0.29999999999999977,0.3
357,357.0,0.29999999999999977,0.3
358,358.0,0.29999999999999977,0.3
359,359.0,0.29999999999999977,0.3
360,360.0,0.29999999999999977,0.3
361,361.0,0.29999999999999977,0.3
362,362.0,0.29999999999999977,0.3
363,363.0,0.29999999999999977,0.3
364,364.0,0.29999999999999977,0.3
365,365.0,0.29999999999999977,0.3
366,366.0,0.29999999999999977,0.3
367,367.0,0.29999999999999977,0.3
368,368.0,0.29999999999999977,0.3
369,369.0,0.29999999999999977,0.3
370,370.0,0.29999999999999977,0.3
371,371.0,0.29999999999999977,0.3
372,372.0,0.29999999999999977,0.3
373,373.0,0.29999999999999977,0.3
374,374.0,0.29999999999999977,0.3
375,375.0,0.29999999999999977,0.3
376,376.0,0.29999999999999977,0.3
377,377.0,0.29999999999999977,0.3
378,378.0,0.29999999999999977,0.3
379,379.0,0.29999999999999977,0.3
380,380.0,0.29999999999999977,0.3
381,381.0,0.29999999999999977,0.3
382,382.0,0.29999999999999977,0.3
383,383.0,0.29999999999999977,0.3
384,384.0,0.29999999999999977,0.3
385,385.0,0.29999999999999977,0.3
386,386.0,0.29999999999999977,0.3
387,387.0,0.29999999999999977,0.3
388,388.0,0.29999999999999977,0.3
389,389.0,0.29999999999999977,0.3
390,390.0,0.29999999999999977,0.3
391,391.0,0.29999999999999977,0.3
392,392.0,0.29999999999999977,0.3
393,393.0,0.29999999999999977,0.3
394,394.0,0.29999999999999977,0.3
395,395.0,0.29999999999999977,0.3
396,396.0,0.29999999999999977,0.3
397,397.0,0.29999999999999977,0.3
398,398.0,0.29999999999999977,0.3
399,399.0,0.29999999999999977,0.3
400,400.0,0.29999999999999977,0.3
401,401.0,0.29999999999999977,0.3
402,402.0,0.29999999999999977,0.3
403,403.0,0.29999999999999977,0.3
404,404.0,0.29999999999999977,0.3
405,405.0,0.29999999999999977,0.3
406,406.0,0.29999999999999977,0.3
407,407.0,0.29999999999999977,0.3
408,408.0,0.29999999999999977,0.3
409,409.0,0.29999999999999977,0.3
410,410.0,0.29999999999999977,0.3
411,411.0,0.29999999999999977,0.3
412,412.0,0.29999999999999977,0.3
413,413.0,0.29999999999999977,0.3
414,414.0,0.29999999999999977,0.3
415,415.0,0.29999999999999977,0.3
416,416.0,0.29999999999999977,0.3
417,417.0,0.29999999999999977,0.3
418,418.0,0.29999999999999977,0.3
419,419.0,0.29999999999999977,0.3
420,420.0,0.29999999999999977,0.3
421,421.0,0.29999999999999977,0.3
422,422.0,0.29999999999999977,0.3
423,423.0,0.29999999999999977,0.3
424,424.0,0.29999999999999977,0.3
425,425.0,0.29999999999999977,0.3
426,426.0,0.29999999999999977,0.3
427,427.0,0.29999999999999977,0.3
428,428.0,0.29999999999999977,0.3
429,429.0,0.29999999999999977,0.3
430,430.0,0.29999999999999977,0.3
431,431.0,0.29999999999999977,0.3
432,432.0,0.29999999999999977,0.3
433,433.0,0.29999999999999977,0.3
434,434.0,0.29999999999999977,0.3
435,435.0,0.29999999999999977,0.3
436,436.0,0.29999999999999977,0.3
437,437.0,0.29999999999999977,0.3
438,438.0,0.29999999999999977,0.3
439,439.0,0.29999999999999977,0.3
440,440.0,0.29999999999999977,0.3
441,441.0,0.29999999999999977,0.3
442,442.0,0.29999999999999977,0.3
443,443.0,0.29999999999999977,0.3
444,444.0,0.29999999999999977,0.3
445,445.0,0.29999999999999977,0.3
446,446.0,0.29999999999999977,0.3
447,447.0,0.29999999999999977,0.3
448,448.0,0.29999999999999977,0.3
449,449.0,0.29999999999999977,0.3
450,450.0,0.29999999999999977,0.3
451,451.0,0.29999999999999977,0.3
452,452.0,0.29999999999999977,0.3
453,453.0,0.29999999999999977,0.3
454,454.0,0.29999999999999977,0.3
455,455.0,0.29999999999999977,0.3
456,456.0,0.2999999999999998,0.3
457,457.0,0.2999999999999998,0.3
458,458.0,0.2999999999999998,0.3
459,459.0,0.2999999999999998,0.3
460,460.0,0.2999999999999998,0.3
461,461.0,0.2999999999999998,0.3
462,462.0,0.2999999999999998,0.3
463,463.0,0.2999999999999998,0.3
464,464.0,0.2999999999999998,0.3
465,465.0,0.2999999999999998,0.3
466,466.0,0.2999999999999998,0.3
467,467.0,0.2999999999999998,0.3
468,468.0,0.2999999999999998,0.3
469,469.0,0.2999999999999998,0.3
470,470.0,0.2999999999999998,0.3
471,471.0,0.2999999999999998,0.3
472,472.0,0.2999999999999998,0.3
473,473.0,0.2999999999999998,0.3
474,474.0,0.2999999999999998,0.3
475,475.0,0.2999999999999998,0.3
476,476.0,0.2999999999999998,0.3
477,477.0,0.2999999999999998,0.3
478,478.0,0.2999999999999998,0.3
479,479.0,0.2999999999999998,0.3
480,480.0,0.2999999999999998,0.3
481,481.0,0.2999999999999998,0.3
482,482.0,0.2999999999999998,0.3
483,483.0,0.2999999999999998,0.3
484,484.0,0.2999999999999998,0.3
485,485.0,0.2999999999999998,0.3
486,486.0,0.2999999999999998,0.3
487,487.0,0.2999999999999998,0.3
488,488.0,0.2999999999999998,0.3
489,489.0,0.2999999999999998,0.3
490,490.0,0.2999999999999998,0.3
491,491.0,0.2999999999999998,0.3
492,492.0,0.2999999999999998,0.3
493,493.0,0.2999999999999999,0.3
494,494.0,0.2999999999999999,0.3
495,495.0,0.2999999999999999,0.3
496,496.0,0.2999999999999999,0.3
497,497.0,0.2999999999999999,0.3
498,498.0,0.2999999999999999,0.3
499,499.0,0.2999999999999999,0.3
500,500.0,0.2999999999999999,0.3
501,501.0,0.2999999999999999,0.3
502,502.0,0.2999999999999999,0.3
503,503.0,0.2999999999999999,0.3
504,504.0,0.2999999999999999,0.3
505,505.0,0.2999999999999999,0.3
506,506.0,0.2999999999999999,0.3
507,507.0,0.2999999999999999,0.3
508,508.0,0.2999999999999999,0.3
509,509.0,0.2999999999999999,0.3
510,510.0,0.2999999999999999,0.3
511,511.0,0.2999999999999999,0.3
512,512.0,0.2999999999999999,0.3
513,513.0,0.2999999999999999,0.3
514,514.0,0.2999999999999999,0.3
515,515.0,0.2999999999999999,0.3
516,516.0,0.2999999999999999,0.3
517,517.0,0.2999999999999999,0.3
518,518.0,0.2999999999999999,0.3
519,519.0,0.2999999999999999,0.3
520,520.0,0.2999999999999999,0.3
521,521.0,0.2999999999999999,0.3
522,522.0,0.2999999999999999,0.3
523,523.0,0.2999999999999999,0.3
524,524.0,0.2999999999999999,0.3
525,525.0,0.2999999999999999,0.3
526,526.0,0.2999999999999999,0.3
527,527.0,0.2999999999999999,0.3
528,528.0,0.2999999999999999,0.3
529,529.0,0.2999999999999999,0.3
530,530.0,0.2999999999999999,0.3
531,531.0,0.2999999999999999,0.3
532,532.0,0.2999999999999999,0.3
533,533.0,0.2999999999999999,0.3
534,534.0,0.2999999999999999,0.3
535,535.0,0.2999999999999999,0.3
536,536.0,0.2999999999999999,0.3
537,537.0,0.2999999999999999,0.3
538,538.0,0.2999999999999999,0.3
539,539.0,0.2999999999999999,0.3
540,540.0,0.2999999999999999,0.3
541,541.0,0.2999999999999999,0.3
542,542.0,0.2999999999999999,0.3
543,543.0,0.2999999999999999,0.3
544,544.0,0.2999999999999999,0.3
545,545.0,0.2999999999999999,0.3
546,546.0,0.2999999999999999,0.3
547,547.0,0.2999999999999999,0.3
548,548.0,0.2999999999999999,0.3
549,549.0,0.2999999999999999,0.3
550,550.0,0.2999999999999999,0.3
551,551.0,0.2999999999999999,0.3
552,552.0,0.2999999999999999,0.3
553,553.0,0.2999999999999999,0.3
554,554.0,0.2999999999999999,0.3
555,555.0,0.2999999999999999,0.3
556,556.0,0.2999999999999999,0.3
557,557.0,0.2999999999999999,0.3
558,558.0,0.2999999999999999,0.3
559,559.0,0.2999999999999999,0.3
560,560.0,0.2999999999999999,0.3
561,561.0,0.2999999999999999,0.3
562,562.0,0.2999999999999999,0.3
563,563.0,0.2999999999999999,0.3
564,564.0,0.2999999999999999,0.3
565,565.0,0.2999999999999999,0.3
566,566.0,0.2999999999999999,0.3
567,567.0,0.2999999999999999,0.3
568,568.0,0.2999999999999999,0.3
569,569.0,0.2999999999999999,0.3
570,570.0,0.2999999999999999,0.3
571,571.0,0.2999999999999999,0.3
572,572.0,0.2999999999999999,0.3
573,573.0,0.2999999999999999,0.3
574,574.0,0.2999999999999999,0.3
575,575.0,0.2999999999999999,0.3
576,576.0,0.2999999999999999,0.3
577,577.0,0.2999999999999999,0.3
578,578.0,0.2999999999999999,0.3
579,579.0,0.2999999999999999,0.3
580,580.0,0.29999999999999993,0.3
581,581.0,0.29999999999999993,0.3
582,582.0,0.29999999999999993,0.3
583,583.0,0.29999999999999993,0.3
584,584.0,0.29999999999999993,0.3
585,585.0,0.29999999999999993,0.3
586,586.0,0.29999999999999993,0.3
587,587.0,0.29999999999999993,0.3
588,588.0,0.29999999999999993,0.3
589,589.0,0.29999999999999993,0.3
590,590.0,0.29999999999999993,0.3
591,591.0,0.29999999999999993,0.3
592,592.0,0.29999999999999993,0.3
593,593.0,0.29999999999999993,0.3
594,594.0,0.29999999999999993,0.3
595,595.0,0.29999999999999993,0.3
596,596.0,0.29999999999999993,0.3
597,597.0,0.29999999999999993,0.3
598,598.0,0.29999999999999993,0.3
599,599.0,0.29999999999999993,0.3
600,600.0,0.29999999999999993,0.3
601,601.0,0.29999999999999993,0.3
602,602.0,0.29999999999999993,0.3
603,603.0,0.29999999999999993,0.3
604,604.0,0.29999999999999993,0.3
605,605.0,0.29999999999999993,0.3
606,606.0,0.29999999999999993,0.3
607,607.0,0.29999999999999993,0.3
608,608.0,0.29999999999999993,0.3
609,609.0,0.29999999999999993,0.3
610,610.0,0.29999999999999993,0.3
611,611.0,0.29999999999999993,0.3
612,612.0,0.29999999999999993,0.3
613,613.0,0.29999999999999993,0.3
614,614.0,0.29999999999999993,0.3
615,615.0,0.29999999999999993,0.3
616,616.0,0.29999999999999993,0.3
617,617.0,0.29999999999999993,0.3
618,618.0,0.29999999999999993,0.3
619,619.0,0.29999999999999993,0.3
620,620.0,0.29999999999999993,0.3
621,621.0,0.29999999999999993,0.3
622,622.0,0.29999999999999993,0.3
623,623.0,0.29999999999999993,0.3
624,624.0,0.29999999999999993,0.3
625,625.0,0.29999999999999993,0.3
626,626.0,0.29999999999999993,0.3
627,627.0,0.29999999999999993,0.3
628,628.0,0.29999999999999993,0.3
629,629.0,0.29999999999999993,0.3
630,630.0,0.29999999999999993,0.3
631,631.0,0.29999999999999993,0.3
632,632.0,0.29999999999999993,0.3
633,633.0,0.29999999999999993,0.3
634,634.0,0.29999999999999993,0.3
635,635.0,0.29999999999999993,0.3
636,636.0,0.29999999999999993,0.3
637,637.0,0.29999999999999993,0.3
638,638.0,0.29999999999999993,0.3
639,639.0,0.29999999999999993,0.3
640,640.0,0.29999999999999993,0.3
641,641.0,0.29999999999999993,0.3
642,642.0,0.29999999999999993,0.3
643,643.0,0.29999999999999993,0.3
644,644.0,0.29999999999999993,0.3
645,645.0,0.29999999999999993,0.3
646,646.0,0.29999999999999993,0.3
647,647.0,0.29999999999999993,0.3
648,648.0,0.29999999999999993,0.3
649,649.0,0.29999999999999993,0.3
650,650.0,0.29999999999999993,0.3
651,651.0,0.29999999999999993,0.3
652,652.0,0.29999999999999993,0.3
653,653.0,0.29999999999999993,0.3
654,654.0,0.29999999999999993,0.3
655,655.0,0.29999999999999993,0.3
656,656.0,0.29999999999999993,0.3
657,657.0,0.29999999999999993,0.3
658,658.0,0.29999999999999993,0.3
659,659.0,0.29999999999999993,0.3
660,660.0,0.29999999999999993,0.3
661,661.0,0.29999999999999993,0.3
662,662.0,0.29999999999999993,0.3
663,663.0,0.29999999999999993,0.3
664,664.0,0.29999999999999993,0.3
665,665.0,0.29999999999999993,0.3
666,666.0,0.29999999999999993,0.3
667,667.0,0.29999999999999993,0.3
668,668.0,0.29999999999999993,0.3
669,669.0,0.29999999999999993,0.3
670,670.0,0.29999999999999993,0.3
671,671.0,0.29999999999999993,0.3
672,672.0,0.29999999999999993,0.3
673,673.0,0.29999999999999993,0.3
674,674.0,0.29999999999999993,0.3
675,675.0,0.29999999999999993,0.3
676,676.0,0.29999999999999993,0.3
677,677.0,0.29999999999999993,0.3
678,678.0,0.29999999999999993,0.3
679,679.0,0.29999999999999993,0.3
680,680.0,0.29999999999999993,0.3
681,681.0,0.29999999999999993,0.3
682,682.0,0.29999999999999993,0.3
683,683.0,0.29999999999999993,0.3
684,684.0,0.29999999999999993,0.3
685,685.0,0.29999999999999993,0.3
686,686.0,0.29999999999999993,0.3
687,687.0,0.29999999999999993,0.3
688,688.0,0.29999999999999993,0.3
689,689.0,0.29999999999999993,0.3
690,690.0,0.29999999999999993,0.3
691,691.0,0.29999999999999993,0.3
692,692.0,0.29999999999999993,0.3
693,693.0,0.29999999999999993,0.3
694,694.0,0.29999999999999993,0.3
695,695.0,0.29999999999999993,0.3
696,696.0,0.29999999999999993,0.3
697,697.0,0.29999999999999993,0.3
698,698.0,0.29999999999999993,0.3
699,699.0,0.29999999999999993,0.3
700,700.0,0.29999999999999993,0.3
701,701.0,0.29999999999999993,0.3
702,702.0,0.29999999999999993,0.3
703,703.0,0.29999999999999993,0.3
704,704.0,0.29999999999999993,0.3
705,705.0,0.29999999999999993,0.3
706,706.0,0.29999999999999993,0.3
707,707.0,0.29999999999999993,0.3
708,708.0,0.29999999999999993,0.3
709,709.0,0.29999999999999993,0.3
710,710.0,0.29999999999999993,0.3
711,711.0,0.29999999999999993,0.3
712,712.0,0.29999999999999993,0.3
713,713.0,0.29999999999999993,0.3
714,714.0,0.29999999999999993,0.3
715,715.0,0.29999999999999993,0.3
716,716.0,0.29999999999999993,0.3
717,717.0,0.29999999999999993,0.3
718,718.0,0.29999999999999993,0.3
719,719.0,0.29999999999999993,0.3
720,720.0,0.29999999999999993,0.3
721,721.0,0.29999999999999993,0.3
722,722.0,0.29999999999999993,0.3
723,723.0,0.29999999999999993,0.3
724,724.0,0.29999999999999993,0.3
725,725.0,0.29999999999999993,0.3
726,726.0,0.29999999999999993,0.3
727,727.0,0.29999999999999993,0.3
728,728.0,0.29999999999999993,0.3
729,729.0,0.29999999999999993,0.3
730,730.0,0.29999999999999993,0.3
731,731.0,0.29999999999999993,0.3
732,732.0,0.29999999999999993,0.3
733,733.0,0.29999999999999993,0.3
734,734.0,0.29999999999999993,0.3
735,735.0,0.29999999999999993,0.3
736,736.0,0.29999999999999993,0.3
737,737.0,0.29999999999999993,0.3
738,738.0,0.29999999999999993,0.3
739,739.0,0.29999999999999993,0.3
740,740.0,0.29999999999999993,0.3
741,741.0,0.29999999999999993,0.3
742,742.0,0.29999999999999993,0.3
743,743.0,0.29999999999999993,0.3
744,744.0,0.29999999999999993,0.3
745,745.0,0.29999999999999993,0.3
746,746.0,0.29999999999999993,0.3
